PersonId,MetricDate,Add content to presentation actions taken,Chat (Copilot in Excel) prompts submitted,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Word) prompts submitted,Compose chat message actions taken using Copilot in Teams,Copilot actions taken in Copilot chat (work),Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Powerpoint,Copilot actions taken in Teams,Copilot actions taken in Word,Copilot Chat (web) in Excel prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) prompts submitted,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot chat (work) enabled days,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Word prompts submitted,Copilot chat (work) prompts submitted,Copilot Chat (work) prompts submitted in Outlook,Copilot Chat (work) prompts submitted in Teams,Copilot Chat prompts submitted (without Copilot license),Copilot Chat prompts submitted in Copilot app (without Copilot license),Copilot Chat prompts submitted in Edge (without Copilot license),Copilot Chat prompts submitted in Excel (without Copilot license),Copilot Chat prompts submitted in Outlook (without Copilot license),Copilot Chat prompts submitted in PowerPoint (without Copilot license),Copilot Chat prompts submitted in Teams (without Copilot license),Copilot Chat prompts submitted in Word (without Copilot license),Copilot enabled days for Intelligent Search,Copilot enabled days for Power Platform connectors,Copilot enabled days for Productivity App,Copilot enabled days for Teams,Create Excel formula actions taken using Copilot,Create presentation actions taken using Copilot,Days of active Copilot Chat (web) usage,Days of active Copilot chat (work) usage,Days of active Copilot Chat usage (without Copilot license),Days of active Copilot Chat usage in Copilot app (without Copilot license),Days of active Copilot Chat usage in Edge (without Copilot license),Days of active Copilot Chat usage in Excel (without Copilot license),Days of active Copilot Chat usage in Outlook (without Copilot license),Days of active Copilot Chat usage in PowerPoint (without Copilot license),Days of active Copilot Chat usage in Teams (without Copilot license),Days of active Copilot Chat usage in Word (without Copilot license),Days of active Copilot usage in Excel,Days of active Copilot usage in Loop,Days of active Copilot usage in OneNote,Days of active Copilot usage in Outlook,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Teams,Days of active Copilot usage in Word,Draft Word document actions taken using Copilot,Email coaching actions taken using Copilot,Excel analysis actions taken using Copilot,Excel formatting actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Intelligent recap actions taken,Meeting hours recapped by Copilot,Meeting hours summarized by Copilot in Teams,Meetings recapped by Copilot,Number of weeks active in Copilot Chat (most recent 28 days),Number of weeks active in Microsoft 365 Copilot (most recent 28 days),Returning Copilot Chat user (most recent and prior 28 days),Returning Copilot Chat user (most recent and prior 7 days),Returning Microsoft 365 Copilot user (most recent and prior 28 days),Returning Microsoft 365 Copilot user (most recent and prior 7 days),Rewrite text actions taken using Copilot in Word,Summarize chat actions taken using Copilot in Teams,Summarize email thread actions taken using Copilot in Outlook,Summarize meeting actions taken using Copilot in Teams,Summarize presentation actions taken using Copilot in PowerPoint,Summarize Word document actions taken using Copilot in Word,Total chat conversations summarized by Copilot in Teams,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Total emails sent using Copilot in Outlook,Total Meeting hours summarized or recapped by Copilot,Total meetings summarized by Copilot in Teams,Total meetings summarized or recapped by Copilot,Visualize as table actions taken using Copilot in Word,Organization,FunctionType
bce9b63b-7cc7-44fd-94a6-eda096df07d5,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,Bluehaven Service Arena,Workplace Strategy
e0af6646-2fc1-4392-865d-733f40ca95f4,9/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Bluehaven Service Arena,Workplace Strategy
aed875ad-bed6-4642-91af-5dc81d4321e4,8/10/25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,Skybridge Productivity Center,Support Services
61a65de8-cf25-46fe-a809-97e4f9744435,8/31/25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Aurora Point Campus,Consulting Delivery
3589c622-9570-4ac9-a387-5132579ebfb0,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Aurora Point Campus,Workplace Strategy
bfb62ceb-75f1-4af4-9360-9028989710d5,1/25/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,Mariner Data House,Data Platform
84f84a23-0317-46ed-88b0-8020dfabbe51,9/14/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Automation Practice
bf398a96-f638-4b36-96f4-ee62396b9099,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sunpeak Delivery Base,Sales Enablement
1095e166-9e55-40ed-a4a3-80de97f34b1b,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,Oakfield Advisory Works,Cloud Operations
ec6f7392-d05f-4160-8b02-df5dc95ac5f8,9/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Workplace Strategy
5f23131d-7fd1-43f5-99c4-ca742c744b72,9/14/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,Sunpeak Delivery Base,Security Engineering
bd260ff4-8488-4013-9555-3624a811499e,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,7,9,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Support Services
1855a9c3-f333-4834-939c-d994922d16ff,9/21/25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Support Services
3a017e29-3b3f-49a5-9021-949a400ad678,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979938,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Support Services
11325f40-3655-45f1-b5ca-cbcdacb49450,9/28/25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Riverside Cloud Atelier,Consulting Delivery
0bf4cf5f-6195-4e7c-8b2c-484e42ea8792,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Consulting Delivery
bd30b441-f31a-4956-869f-6b3d5c15e50a,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Support Services
5f0f8251-c58c-4921-bd76-2b7838b02ff8,10/12/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Harborline Collaboration Hub,Support Services
e64dc98a-1525-4fa4-ad51-27ca41aed6e4,1/4/26,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Sales Enablement
d829d825-859f-4657-886f-dc60e4b1a67c,1/4/26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Northforge Operations Studio,Consulting Delivery
b8531d61-724e-4906-a637-541c97a319b9,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,Sunpeak Delivery Base,Cloud Operations
25768433-fd83-4cb5-abbc-043da64cea84,9/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Sales Enablement
ced842dc-2b9e-4b29-b74c-fd1bdca77ccf,10/19/25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Automation Practice
cdec472c-ee60-4bd0-9c16-b2e9e1f6f944,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Automation Practice
6e432244-5bab-4f0c-b598-b0954ac5a558,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Workplace Strategy
479806d5-af15-4b54-bef9-e8d13cf2aad4,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Security Engineering
023381cf-99da-475b-bf47-b21668d16ff8,12/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Support Services
aba87236-08ef-4c76-9e37-ab0907b4dad8,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Granitebay Productivity Loft,Consulting Delivery
6aefe24d-9426-4196-91b3-416535726d66,8/17/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Maplecore Experience Lab,Data Platform
93521ff8-4d55-4181-8f7c-693217a8188b,1/25/26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,Harborline Collaboration Hub,Data Platform
1b96fbd3-f8bb-46db-b934-1a41467bbfb1,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Support Services
6d4e70da-02f6-4378-9b3f-2711fb7ded27,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Skybridge Productivity Center,Security Engineering
338c0a20-14a0-48d8-801a-fab44baa99e1,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,Riverside Cloud Atelier,Support Services
0798631d-0438-4a91-a788-6834257a452b,11/16/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.022991,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3.278903,0,0,0,Northforge Operations Studio,Security Engineering
3d6addfe-7bed-44b1-bd92-3950c1f1f092,11/9/25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Bluehaven Service Arena,Automation Practice
6693ca3d-ef92-4fe5-8e0a-993b27a28af9,1/11/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.287428,0,0,0,Bluehaven Service Arena,Consulting Delivery
34d62b5d-1ce5-477f-a6ca-b1795a9c3f7f,11/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,8,0,0,0,0,0,Bluehaven Service Arena,Security Engineering
ff2884cb-4e07-4070-8a72-aea53599fe3f,10/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Sales Enablement
0d7abd07-4e7b-481d-8467-a8a7edbf1a44,8/3/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,11,0,0,0,0,0,Harborline Collaboration Hub,Consulting Delivery
60f28b8e-7424-4e6f-aacc-002ad74795ee,10/12/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Sunpeak Delivery Base,Security Engineering
4376a92f-cff1-4505-a925-c221db70947a,8/3/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Granitebay Productivity Loft,Support Services
6dffb004-2ee3-4b2f-894d-ae4a6ba831f0,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Support Services
3e9d0652-a2dd-4290-b70d-ce4c73e60eff,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Harborline Collaboration Hub,Security Engineering
1d9f1dc6-c4db-4a2b-aa65-a033029373c6,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Consulting Delivery
fb7bf7c4-2997-48f4-bb40-0426fe283e29,12/21/25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,10,0,0,0,0,0,Aurora Point Campus,Automation Practice
a784e3b1-6600-420f-9c8a-b7c24ccd3468,9/28/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,7,0,0,0,0,0,Maplecore Experience Lab,Sales Enablement
c4b18819-0ad3-4879-a5b9-f37151d4e21d,11/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,1,0,Oakfield Advisory Works,Workplace Strategy
e57c128e-fdcd-482f-bd1f-c0ff1f202863,10/26/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Data Platform
3482ff68-8104-4534-af8e-054e82789a4c,10/12/25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Automation Practice
6c976702-6461-4ec8-a433-614369ec77d4,10/12/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.391858,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Consulting Delivery
d3f22f2f-2891-4995-9614-2dc84cdf5f4e,2/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Security Engineering
c726ffb8-703b-4c28-93d7-ddbac913ee25,12/21/25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,Pinecrest Innovation Yard,Sales Enablement
6f49fe22-5eb7-43b9-9bee-148c562cca94,9/7/25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Harborline Collaboration Hub,Workplace Strategy
d7ec0559-2472-4011-9c86-c30fc05f7a54,8/24/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Cloud Operations
263f3262-5298-4d81-b061-fa0e20e9a0de,8/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Northforge Operations Studio,Consulting Delivery
